,Iteration,Time,Fitness,runner_name,current_restart,Restarts
77,77,0.026845356000000153,10.0,RHC,0,127
78,78,0.026845356000000153,10.0,RHC,0,127
79,79,0.026845356000000153,10.0,RHC,0,127
80,80,0.026845356000000153,10.0,RHC,0,127
81,81,0.026845356000000153,10.0,RHC,0,127
82,82,0.026845356000000153,10.0,RHC,0,127
83,83,0.026845356000000153,10.0,RHC,0,127
84,84,0.026845356000000153,10.0,RHC,0,127
85,85,0.026845356000000153,10.0,RHC,0,127
86,86,0.026845356000000153,10.0,RHC,0,127
87,87,0.026845356000000153,10.0,RHC,0,127
88,88,0.026845356000000153,10.0,RHC,0,127
89,89,0.026845356000000153,10.0,RHC,0,127
90,90,0.026845356000000153,10.0,RHC,0,127
91,91,0.026845356000000153,10.0,RHC,0,127
92,92,0.026845356000000153,10.0,RHC,0,127
93,93,0.026845356000000153,10.0,RHC,0,127
94,94,0.026845356000000153,10.0,RHC,0,127
95,95,0.026845356000000153,10.0,RHC,0,127
96,96,0.026845356000000153,10.0,RHC,0,127
97,97,0.026845356000000153,10.0,RHC,0,127
98,98,0.026845356000000153,10.0,RHC,0,127
99,99,0.026845356000000153,10.0,RHC,0,127
100,100,0.026845356000000153,10.0,RHC,0,127
101,101,0.026845356000000153,10.0,RHC,0,127
102,102,0.026845356000000153,10.0,RHC,0,127
103,103,0.026845356000000153,10.0,RHC,0,127
104,104,0.026845356000000153,10.0,RHC,0,127
105,105,0.026845356000000153,10.0,RHC,0,127
106,106,0.026845356000000153,10.0,RHC,0,127
107,107,0.026845356000000153,10.0,RHC,0,127
108,108,0.026845356000000153,10.0,RHC,0,127
109,109,0.026845356000000153,10.0,RHC,0,127
110,110,0.026845356000000153,10.0,RHC,0,127
111,111,0.026845356000000153,10.0,RHC,0,127
112,112,0.026845356000000153,10.0,RHC,0,127
113,113,0.026845356000000153,10.0,RHC,0,127
114,114,0.026845356000000153,10.0,RHC,0,127
115,115,0.026845356000000153,10.0,RHC,0,127
116,116,0.026845356000000153,10.0,RHC,0,127
117,117,0.026845356000000153,10.0,RHC,0,127
118,118,0.026845356000000153,10.0,RHC,0,127
119,119,0.026845356000000153,10.0,RHC,0,127
120,120,0.026845356000000153,10.0,RHC,0,127
121,121,0.026845356000000153,10.0,RHC,0,127
122,122,0.026845356000000153,10.0,RHC,0,127
123,123,0.026845356000000153,10.0,RHC,0,127
124,124,0.026845356000000153,10.0,RHC,0,127
125,125,0.026845356000000153,10.0,RHC,0,127
126,126,0.026845356000000153,10.0,RHC,0,127
127,127,0.026845356000000153,10.0,RHC,0,127
128,128,0.026845356000000153,10.0,RHC,0,127
129,129,0.026845356000000153,10.0,RHC,0,127
130,130,0.026845356000000153,10.0,RHC,0,127
131,131,0.026845356000000153,10.0,RHC,0,127
132,132,0.026845356000000153,10.0,RHC,0,127
133,133,0.026845356000000153,10.0,RHC,0,127
134,134,0.026845356000000153,10.0,RHC,0,127
135,135,0.026845356000000153,10.0,RHC,0,127
136,136,0.026845356000000153,10.0,RHC,0,127
137,137,0.026845356000000153,10.0,RHC,0,127
138,138,0.026845356000000153,10.0,RHC,0,127
139,139,0.026845356000000153,10.0,RHC,0,127
140,140,0.026845356000000153,10.0,RHC,0,127
141,141,0.026845356000000153,10.0,RHC,0,127
142,142,0.026845356000000153,10.0,RHC,0,127
143,143,0.026845356000000153,10.0,RHC,0,127
144,144,0.026845356000000153,10.0,RHC,0,127
145,145,0.026845356000000153,10.0,RHC,0,127
146,146,0.026845356000000153,10.0,RHC,0,127
147,147,0.026845356000000153,10.0,RHC,0,127
148,148,0.026845356000000153,10.0,RHC,0,127
149,149,0.026845356000000153,10.0,RHC,0,127
150,150,0.026845356000000153,10.0,RHC,0,127
151,151,0.026845356000000153,10.0,RHC,0,127
152,152,0.026845356000000153,10.0,RHC,0,127
153,153,0.026845356000000153,10.0,RHC,0,127
154,154,0.026845356000000153,10.0,RHC,0,127
155,155,0.026845356000000153,10.0,RHC,0,127
156,156,0.026845356000000153,10.0,RHC,0,127
157,157,0.026845356000000153,10.0,RHC,0,127
158,158,0.026845356000000153,10.0,RHC,0,127
159,159,0.026845356000000153,10.0,RHC,0,127
160,160,0.026845356000000153,10.0,RHC,0,127
161,161,0.026845356000000153,10.0,RHC,0,127
162,162,0.026845356000000153,10.0,RHC,0,127
163,163,0.026845356000000153,10.0,RHC,0,127
164,164,0.026845356000000153,10.0,RHC,0,127
165,165,0.026845356000000153,10.0,RHC,0,127
166,166,0.026845356000000153,10.0,RHC,0,127
167,167,0.026845356000000153,10.0,RHC,0,127
168,168,0.026845356000000153,10.0,RHC,0,127
169,169,0.026845356000000153,10.0,RHC,0,127
170,170,0.026845356000000153,10.0,RHC,0,127
171,171,0.026845356000000153,10.0,RHC,0,127
172,172,0.026845356000000153,10.0,RHC,0,127
173,173,0.026845356000000153,10.0,RHC,0,127
174,174,0.026845356000000153,10.0,RHC,0,127
175,175,0.026845356000000153,10.0,RHC,0,127
176,176,0.026845356000000153,10.0,RHC,0,127
177,177,0.026845356000000153,10.0,RHC,0,127
178,178,0.026845356000000153,10.0,RHC,0,127
179,179,0.026845356000000153,10.0,RHC,0,127
180,180,0.026845356000000153,10.0,RHC,0,127
181,181,0.026845356000000153,10.0,RHC,0,127
182,182,0.026845356000000153,10.0,RHC,0,127
183,183,0.026845356000000153,10.0,RHC,0,127
184,184,0.026845356000000153,10.0,RHC,0,127
185,185,0.026845356000000153,10.0,RHC,0,127
186,186,0.026845356000000153,10.0,RHC,0,127
187,187,0.026845356000000153,10.0,RHC,0,127
188,188,0.026845356000000153,10.0,RHC,0,127
189,189,0.026845356000000153,10.0,RHC,0,127
190,190,0.026845356000000153,10.0,RHC,0,127
191,191,0.026845356000000153,10.0,RHC,0,127
192,192,0.026845356000000153,10.0,RHC,0,127
193,193,0.026845356000000153,10.0,RHC,0,127
194,194,0.026845356000000153,10.0,RHC,0,127
195,195,0.026845356000000153,10.0,RHC,0,127
196,196,0.026845356000000153,10.0,RHC,0,127
197,197,0.026845356000000153,10.0,RHC,0,127
198,198,0.026845356000000153,10.0,RHC,0,127
199,199,0.026845356000000153,10.0,RHC,0,127
200,200,0.026845356000000153,10.0,RHC,0,127
201,201,0.026845356000000153,10.0,RHC,0,127
202,202,0.026845356000000153,10.0,RHC,0,127
203,203,0.026845356000000153,10.0,RHC,0,127
204,204,0.026845356000000153,10.0,RHC,0,127
205,205,0.026845356000000153,10.0,RHC,0,127
206,206,0.026845356000000153,10.0,RHC,0,127
207,207,0.026845356000000153,10.0,RHC,0,127
208,208,0.026845356000000153,10.0,RHC,0,127
209,209,0.026845356000000153,10.0,RHC,0,127
210,210,0.026845356000000153,10.0,RHC,0,127
211,211,0.026845356000000153,10.0,RHC,0,127
212,212,0.026845356000000153,10.0,RHC,0,127
213,213,0.026845356000000153,10.0,RHC,0,127
214,214,0.026845356000000153,10.0,RHC,0,127
215,215,0.026845356000000153,10.0,RHC,0,127
216,216,0.026845356000000153,10.0,RHC,0,127
217,217,0.026845356000000153,10.0,RHC,0,127
218,218,0.026845356000000153,10.0,RHC,0,127
219,219,0.026845356000000153,10.0,RHC,0,127
220,220,0.026845356000000153,10.0,RHC,0,127
221,221,0.026845356000000153,10.0,RHC,0,127
222,222,0.026845356000000153,10.0,RHC,0,127
223,223,0.026845356000000153,10.0,RHC,0,127
224,224,0.026845356000000153,10.0,RHC,0,127
225,225,0.026845356000000153,10.0,RHC,0,127
226,226,0.026845356000000153,10.0,RHC,0,127
227,227,0.026845356000000153,10.0,RHC,0,127
228,228,0.026845356000000153,10.0,RHC,0,127
229,229,0.026845356000000153,10.0,RHC,0,127
230,230,0.026845356000000153,10.0,RHC,0,127
231,231,0.026845356000000153,10.0,RHC,0,127
232,232,0.026845356000000153,10.0,RHC,0,127
233,233,0.026845356000000153,10.0,RHC,0,127
234,234,0.026845356000000153,10.0,RHC,0,127
235,235,0.026845356000000153,10.0,RHC,0,127
236,236,0.026845356000000153,10.0,RHC,0,127
237,237,0.026845356000000153,10.0,RHC,0,127
238,238,0.026845356000000153,10.0,RHC,0,127
239,239,0.026845356000000153,10.0,RHC,0,127
240,240,0.026845356000000153,10.0,RHC,0,127
241,241,0.026845356000000153,10.0,RHC,0,127
242,242,0.026845356000000153,10.0,RHC,0,127
243,243,0.026845356000000153,10.0,RHC,0,127
244,244,0.026845356000000153,10.0,RHC,0,127
245,245,0.026845356000000153,10.0,RHC,0,127
246,246,0.026845356000000153,10.0,RHC,0,127
247,247,0.026845356000000153,10.0,RHC,0,127
248,248,0.026845356000000153,10.0,RHC,0,127
249,249,0.026845356000000153,10.0,RHC,0,127
250,250,0.026845356000000153,10.0,RHC,0,127
251,251,0.026845356000000153,10.0,RHC,0,127
252,252,0.026845356000000153,10.0,RHC,0,127
253,253,0.026845356000000153,10.0,RHC,0,127
254,254,0.026845356000000153,10.0,RHC,0,127
255,255,0.026845356000000153,10.0,RHC,0,127
256,256,0.026845356000000153,10.0,RHC,0,127
257,257,0.026845356000000153,10.0,RHC,0,127
258,258,0.026845356000000153,10.0,RHC,0,127
259,259,0.026845356000000153,10.0,RHC,0,127
260,260,0.026845356000000153,10.0,RHC,0,127
261,261,0.026845356000000153,10.0,RHC,0,127
262,262,0.026845356000000153,10.0,RHC,0,127
263,263,0.026845356000000153,10.0,RHC,0,127
264,264,0.026845356000000153,10.0,RHC,0,127
265,265,0.026845356000000153,10.0,RHC,0,127
266,266,0.026845356000000153,10.0,RHC,0,127
267,267,0.026845356000000153,10.0,RHC,0,127
268,268,0.026845356000000153,10.0,RHC,0,127
269,269,0.026845356000000153,10.0,RHC,0,127
270,270,0.026845356000000153,10.0,RHC,0,127
271,271,0.026845356000000153,10.0,RHC,0,127
272,272,0.026845356000000153,10.0,RHC,0,127
273,273,0.026845356000000153,10.0,RHC,0,127
274,274,0.026845356000000153,10.0,RHC,0,127
275,275,0.026845356000000153,10.0,RHC,0,127
276,276,0.026845356000000153,10.0,RHC,0,127
277,277,0.026845356000000153,10.0,RHC,0,127
278,278,0.026845356000000153,10.0,RHC,0,127
279,279,0.026845356000000153,10.0,RHC,0,127
280,280,0.026845356000000153,10.0,RHC,0,127
281,281,0.026845356000000153,10.0,RHC,0,127
282,282,0.026845356000000153,10.0,RHC,0,127
283,283,0.026845356000000153,10.0,RHC,0,127
284,284,0.026845356000000153,10.0,RHC,0,127
285,285,0.026845356000000153,10.0,RHC,0,127
286,286,0.026845356000000153,10.0,RHC,0,127
287,287,0.026845356000000153,10.0,RHC,0,127
288,288,0.026845356000000153,10.0,RHC,0,127
289,289,0.026845356000000153,10.0,RHC,0,127
290,290,0.026845356000000153,10.0,RHC,0,127
291,291,0.026845356000000153,10.0,RHC,0,127
292,292,0.026845356000000153,10.0,RHC,0,127
293,293,0.026845356000000153,10.0,RHC,0,127
294,294,0.026845356000000153,10.0,RHC,0,127
295,295,0.026845356000000153,10.0,RHC,0,127
296,296,0.026845356000000153,10.0,RHC,0,127
297,297,0.026845356000000153,10.0,RHC,0,127
298,298,0.026845356000000153,10.0,RHC,0,127
299,299,0.026845356000000153,10.0,RHC,0,127
300,300,0.026845356000000153,10.0,RHC,0,127
301,301,0.026845356000000153,10.0,RHC,0,127
302,302,0.026845356000000153,10.0,RHC,0,127
303,303,0.026845356000000153,10.0,RHC,0,127
304,304,0.026845356000000153,10.0,RHC,0,127
305,305,0.026845356000000153,10.0,RHC,0,127
306,306,0.026845356000000153,10.0,RHC,0,127
307,307,0.026845356000000153,10.0,RHC,0,127
308,308,0.026845356000000153,10.0,RHC,0,127
309,309,0.026845356000000153,10.0,RHC,0,127
310,310,0.026845356000000153,10.0,RHC,0,127
311,311,0.026845356000000153,10.0,RHC,0,127
312,312,0.026845356000000153,10.0,RHC,0,127
313,313,0.026845356000000153,10.0,RHC,0,127
314,314,0.026845356000000153,10.0,RHC,0,127
315,315,0.026845356000000153,10.0,RHC,0,127
316,316,0.026845356000000153,10.0,RHC,0,127
317,317,0.026845356000000153,10.0,RHC,0,127
318,318,0.026845356000000153,10.0,RHC,0,127
319,319,0.026845356000000153,10.0,RHC,0,127
320,320,0.026845356000000153,10.0,RHC,0,127
321,321,0.026845356000000153,10.0,RHC,0,127
322,322,0.026845356000000153,10.0,RHC,0,127
323,323,0.026845356000000153,10.0,RHC,0,127
324,324,0.026845356000000153,10.0,RHC,0,127
325,325,0.026845356000000153,10.0,RHC,0,127
326,326,0.026845356000000153,10.0,RHC,0,127
327,327,0.026845356000000153,10.0,RHC,0,127
328,328,0.026845356000000153,10.0,RHC,0,127
329,329,0.026845356000000153,10.0,RHC,0,127
330,330,0.026845356000000153,10.0,RHC,0,127
331,331,0.026845356000000153,10.0,RHC,0,127
332,332,0.026845356000000153,10.0,RHC,0,127
333,333,0.026845356000000153,10.0,RHC,0,127
334,334,0.026845356000000153,10.0,RHC,0,127
335,335,0.026845356000000153,10.0,RHC,0,127
336,336,0.026845356000000153,10.0,RHC,0,127
337,337,0.026845356000000153,10.0,RHC,0,127
338,338,0.026845356000000153,10.0,RHC,0,127
339,339,0.026845356000000153,10.0,RHC,0,127
340,340,0.026845356000000153,10.0,RHC,0,127
341,341,0.026845356000000153,10.0,RHC,0,127
342,342,0.026845356000000153,10.0,RHC,0,127
343,343,0.026845356000000153,10.0,RHC,0,127
344,344,0.026845356000000153,10.0,RHC,0,127
345,345,0.026845356000000153,10.0,RHC,0,127
346,346,0.026845356000000153,10.0,RHC,0,127
347,347,0.026845356000000153,10.0,RHC,0,127
348,348,0.026845356000000153,10.0,RHC,0,127
349,349,0.026845356000000153,10.0,RHC,0,127
350,350,0.026845356000000153,10.0,RHC,0,127
351,351,0.026845356000000153,10.0,RHC,0,127
352,352,0.026845356000000153,10.0,RHC,0,127
353,353,0.026845356000000153,10.0,RHC,0,127
354,354,0.026845356000000153,10.0,RHC,0,127
355,355,0.026845356000000153,10.0,RHC,0,127
356,356,0.026845356000000153,10.0,RHC,0,127
357,357,0.026845356000000153,10.0,RHC,0,127
358,358,0.026845356000000153,10.0,RHC,0,127
359,359,0.026845356000000153,10.0,RHC,0,127
360,360,0.026845356000000153,10.0,RHC,0,127
361,361,0.026845356000000153,10.0,RHC,0,127
362,362,0.026845356000000153,10.0,RHC,0,127
363,363,0.026845356000000153,10.0,RHC,0,127
364,364,0.026845356000000153,10.0,RHC,0,127
365,365,0.026845356000000153,10.0,RHC,0,127
366,366,0.026845356000000153,10.0,RHC,0,127
367,367,0.026845356000000153,10.0,RHC,0,127
368,368,0.026845356000000153,10.0,RHC,0,127
369,369,0.026845356000000153,10.0,RHC,0,127
370,370,0.026845356000000153,10.0,RHC,0,127
371,371,0.026845356000000153,10.0,RHC,0,127
372,372,0.026845356000000153,10.0,RHC,0,127
373,373,0.026845356000000153,10.0,RHC,0,127
374,374,0.026845356000000153,10.0,RHC,0,127
375,375,0.026845356000000153,10.0,RHC,0,127
376,376,0.026845356000000153,10.0,RHC,0,127
377,377,0.026845356000000153,10.0,RHC,0,127
378,378,0.026845356000000153,10.0,RHC,0,127
379,379,0.026845356000000153,10.0,RHC,0,127
380,380,0.026845356000000153,10.0,RHC,0,127
381,381,0.026845356000000153,10.0,RHC,0,127
382,382,0.026845356000000153,10.0,RHC,0,127
383,383,0.026845356000000153,10.0,RHC,0,127
384,384,0.026845356000000153,10.0,RHC,0,127
385,385,0.026845356000000153,10.0,RHC,0,127
386,386,0.026845356000000153,10.0,RHC,0,127
387,387,0.026845356000000153,10.0,RHC,0,127
388,388,0.026845356000000153,10.0,RHC,0,127
389,389,0.026845356000000153,10.0,RHC,0,127
390,390,0.026845356000000153,10.0,RHC,0,127
391,391,0.026845356000000153,10.0,RHC,0,127
392,392,0.026845356000000153,10.0,RHC,0,127
393,393,0.026845356000000153,10.0,RHC,0,127
394,394,0.026845356000000153,10.0,RHC,0,127
395,395,0.026845356000000153,10.0,RHC,0,127
396,396,0.026845356000000153,10.0,RHC,0,127
397,397,0.026845356000000153,10.0,RHC,0,127
398,398,0.026845356000000153,10.0,RHC,0,127
399,399,0.026845356000000153,10.0,RHC,0,127
400,400,0.026845356000000153,10.0,RHC,0,127
401,401,0.026845356000000153,10.0,RHC,0,127
402,402,0.026845356000000153,10.0,RHC,0,127
403,403,0.026845356000000153,10.0,RHC,0,127
404,404,0.026845356000000153,10.0,RHC,0,127
405,405,0.026845356000000153,10.0,RHC,0,127
406,406,0.026845356000000153,10.0,RHC,0,127
407,407,0.026845356000000153,10.0,RHC,0,127
408,408,0.026845356000000153,10.0,RHC,0,127
409,409,0.026845356000000153,10.0,RHC,0,127
410,410,0.026845356000000153,10.0,RHC,0,127
411,411,0.026845356000000153,10.0,RHC,0,127
412,412,0.026845356000000153,10.0,RHC,0,127
413,413,0.026845356000000153,10.0,RHC,0,127
414,414,0.026845356000000153,10.0,RHC,0,127
415,415,0.026845356000000153,10.0,RHC,0,127
416,416,0.026845356000000153,10.0,RHC,0,127
417,417,0.026845356000000153,10.0,RHC,0,127
418,418,0.026845356000000153,10.0,RHC,0,127
419,419,0.026845356000000153,10.0,RHC,0,127
420,420,0.026845356000000153,10.0,RHC,0,127
421,421,0.026845356000000153,10.0,RHC,0,127
422,422,0.026845356000000153,10.0,RHC,0,127
423,423,0.026845356000000153,10.0,RHC,0,127
424,424,0.026845356000000153,10.0,RHC,0,127
425,425,0.026845356000000153,10.0,RHC,0,127
426,426,0.026845356000000153,10.0,RHC,0,127
427,427,0.026845356000000153,10.0,RHC,0,127
428,428,0.026845356000000153,10.0,RHC,0,127
429,429,0.026845356000000153,10.0,RHC,0,127
430,430,0.026845356000000153,10.0,RHC,0,127
431,431,0.026845356000000153,10.0,RHC,0,127
432,432,0.026845356000000153,10.0,RHC,0,127
433,433,0.026845356000000153,10.0,RHC,0,127
434,434,0.026845356000000153,10.0,RHC,0,127
435,435,0.026845356000000153,10.0,RHC,0,127
436,436,0.026845356000000153,10.0,RHC,0,127
437,437,0.026845356000000153,10.0,RHC,0,127
438,438,0.026845356000000153,10.0,RHC,0,127
439,439,0.026845356000000153,10.0,RHC,0,127
440,440,0.026845356000000153,10.0,RHC,0,127
441,441,0.026845356000000153,10.0,RHC,0,127
442,442,0.026845356000000153,10.0,RHC,0,127
443,443,0.026845356000000153,10.0,RHC,0,127
444,444,0.026845356000000153,10.0,RHC,0,127
445,445,0.026845356000000153,10.0,RHC,0,127
446,446,0.026845356000000153,10.0,RHC,0,127
447,447,0.026845356000000153,10.0,RHC,0,127
448,448,0.026845356000000153,10.0,RHC,0,127
449,449,0.026845356000000153,10.0,RHC,0,127
450,450,0.026845356000000153,10.0,RHC,0,127
451,451,0.026845356000000153,10.0,RHC,0,127
452,452,0.026845356000000153,10.0,RHC,0,127
453,453,0.026845356000000153,10.0,RHC,0,127
454,454,0.026845356000000153,10.0,RHC,0,127
455,455,0.026845356000000153,10.0,RHC,0,127
456,456,0.026845356000000153,10.0,RHC,0,127
457,457,0.026845356000000153,10.0,RHC,0,127
458,458,0.026845356000000153,10.0,RHC,0,127
459,459,0.026845356000000153,10.0,RHC,0,127
460,460,0.026845356000000153,10.0,RHC,0,127
461,461,0.026845356000000153,10.0,RHC,0,127
462,462,0.026845356000000153,10.0,RHC,0,127
463,463,0.026845356000000153,10.0,RHC,0,127
464,464,0.026845356000000153,10.0,RHC,0,127
465,465,0.026845356000000153,10.0,RHC,0,127
466,466,0.026845356000000153,10.0,RHC,0,127
467,467,0.026845356000000153,10.0,RHC,0,127
468,468,0.026845356000000153,10.0,RHC,0,127
469,469,0.026845356000000153,10.0,RHC,0,127
470,470,0.026845356000000153,10.0,RHC,0,127
471,471,0.026845356000000153,10.0,RHC,0,127
472,472,0.026845356000000153,10.0,RHC,0,127
473,473,0.026845356000000153,10.0,RHC,0,127
474,474,0.026845356000000153,10.0,RHC,0,127
475,475,0.026845356000000153,10.0,RHC,0,127
476,476,0.026845356000000153,10.0,RHC,0,127
477,477,0.026845356000000153,10.0,RHC,0,127
478,478,0.026845356000000153,10.0,RHC,0,127
479,479,0.026845356000000153,10.0,RHC,0,127
480,480,0.026845356000000153,10.0,RHC,0,127
481,481,0.026845356000000153,10.0,RHC,0,127
482,482,0.026845356000000153,10.0,RHC,0,127
483,483,0.026845356000000153,10.0,RHC,0,127
484,484,0.026845356000000153,10.0,RHC,0,127
485,485,0.026845356000000153,10.0,RHC,0,127
486,486,0.026845356000000153,10.0,RHC,0,127
487,487,0.026845356000000153,10.0,RHC,0,127
488,488,0.026845356000000153,10.0,RHC,0,127
489,489,0.026845356000000153,10.0,RHC,0,127
490,490,0.026845356000000153,10.0,RHC,0,127
491,491,0.026845356000000153,10.0,RHC,0,127
492,492,0.026845356000000153,10.0,RHC,0,127
493,493,0.026845356000000153,10.0,RHC,0,127
494,494,0.026845356000000153,10.0,RHC,0,127
495,495,0.026845356000000153,10.0,RHC,0,127
496,496,0.026845356000000153,10.0,RHC,0,127
497,497,0.026845356000000153,10.0,RHC,0,127
498,498,0.026845356000000153,10.0,RHC,0,127
499,499,0.026845356000000153,10.0,RHC,0,127
500,500,0.026845356000000153,10.0,RHC,0,127
501,501,0.026845356000000153,10.0,RHC,0,127
502,502,0.026845356000000153,10.0,RHC,0,127
503,503,0.026845356000000153,10.0,RHC,0,127
504,504,0.026845356000000153,10.0,RHC,0,127
505,505,0.026845356000000153,10.0,RHC,0,127
506,506,0.026845356000000153,10.0,RHC,0,127
507,507,0.026845356000000153,10.0,RHC,0,127
508,508,0.026845356000000153,10.0,RHC,0,127
509,509,0.026845356000000153,10.0,RHC,0,127
510,510,0.026845356000000153,10.0,RHC,0,127
511,511,0.026845356000000153,10.0,RHC,0,127
512,512,0.026845356000000153,10.0,RHC,0,127
513,0,0.05331664800000002,8.0,RHC,1,127
514,1,0.05331664800000002,8.0,RHC,1,127
515,2,0.05331664800000002,8.0,RHC,1,127
516,3,0.05331664800000002,9.0,RHC,1,127
517,4,0.05331664800000002,11.0,RHC,1,127
518,5,0.05331664800000002,11.0,RHC,1,127
519,6,0.05331664800000002,11.0,RHC,1,127
520,7,0.05331664800000002,11.0,RHC,1,127
521,8,0.05331664800000002,11.0,RHC,1,127
522,9,0.05331664800000002,11.0,RHC,1,127
523,10,0.05331664800000002,11.0,RHC,1,127
524,11,0.05331664800000002,11.0,RHC,1,127
525,12,0.05331664800000002,11.0,RHC,1,127
526,13,0.05331664800000002,11.0,RHC,1,127
527,14,0.05331664800000002,11.0,RHC,1,127
528,15,0.05331664800000002,11.0,RHC,1,127
529,16,0.05331664800000002,11.0,RHC,1,127
530,17,0.05331664800000002,11.0,RHC,1,127
531,18,0.05331664800000002,11.0,RHC,1,127
532,19,0.05331664800000002,11.0,RHC,1,127
533,20,0.05331664800000002,11.0,RHC,1,127
534,21,0.05331664800000002,11.0,RHC,1,127
535,22,0.05331664800000002,11.0,RHC,1,127
536,23,0.05331664800000002,11.0,RHC,1,127
537,24,0.05331664800000002,11.0,RHC,1,127
538,25,0.05331664800000002,11.0,RHC,1,127
539,26,0.05331664800000002,11.0,RHC,1,127
540,27,0.05331664800000002,11.0,RHC,1,127
541,28,0.05331664800000002,11.0,RHC,1,127
542,29,0.05331664800000002,11.0,RHC,1,127
543,30,0.05331664800000002,11.0,RHC,1,127
544,31,0.05331664800000002,11.0,RHC,1,127
545,32,0.05331664800000002,11.0,RHC,1,127
546,33,0.05331664800000002,11.0,RHC,1,127
547,34,0.05331664800000002,11.0,RHC,1,127
548,35,0.05331664800000002,11.0,RHC,1,127
549,36,0.05331664800000002,11.0,RHC,1,127
550,37,0.05331664800000002,11.0,RHC,1,127
551,38,0.05331664800000002,11.0,RHC,1,127
552,39,0.05331664800000002,11.0,RHC,1,127
553,40,0.05331664800000002,11.0,RHC,1,127
554,41,0.05331664800000002,11.0,RHC,1,127
555,42,0.05331664800000002,11.0,RHC,1,127
556,43,0.05331664800000002,11.0,RHC,1,127
